"","Item_Weight","Item_Fat_ContentLow Fat","Item_Fat_ContentRegular","Item_Visibility","Item_TypeBaking Goods","Item_TypeBreads","Item_TypeBreakfast","Item_TypeCanned","Item_TypeDairy","Item_TypeFrozen Foods","Item_TypeFruits and Vegetables","Item_TypeHard Drinks","Item_TypeHealth and Hygiene","Item_TypeHousehold","Item_TypeMeat","Item_TypeOthers","Item_TypeSeafood","Item_TypeSnack Foods","Item_TypeSoft Drinks","Item_TypeStarchy Foods","Item_MRP","Outlet_Establishment_Year1985","Outlet_Establishment_Year1987","Outlet_Establishment_Year1997","Outlet_Establishment_Year1998","Outlet_Establishment_Year1999","Outlet_Establishment_Year2002","Outlet_Establishment_Year2004","Outlet_Establishment_Year2007","Outlet_Establishment_Year2009","Outlet_SizeOther","Outlet_SizeHigh","Outlet_SizeMedium","Outlet_SizeSmall","Outlet_Location_TypeTi","Outlet_Location_TypeTier 1","Outlet_Location_TypeTier 2","Outlet_Location_TypeTier 3","Outlet_TypeOther","Outlet_TypeGrocery Store","Outlet_TypeSupermarket Type1","Outlet_TypeSupermarket Type2","Outlet_TypeSupermarket Type3"
"11696",17.85,1,0,0.024800623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,153.0998,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"11697",12.6,0,1,0.072616027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.5804,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"11698",17.6,1,0,0.074710165,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,229.101,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"11699",8.27,0,1,0.128187372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,184.3924,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11700",12.6,0,1,0.110045184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.583,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"11701",15.7,1,0,0.054238448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43.277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"11702",19.7,1,0,0.064867738,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.6198,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"11703",10.695,1,0,0.063763137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.5848,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11704",12.6,1,0,0.053918218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,143.3154,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"11705",8.92,1,0,0.130130499,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176.737,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"11706",7.81,0,1,0.054238448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,168.6158,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11707",5.4,1,0,0.048076217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,164.1526,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"11708",20.35,1,0,0.08946922,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,260.1594,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11709",16.85,1,0,0.036538413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91.4488,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"11710",16.5,0,1,0.080164468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,104.5332,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11711",11.15,0,1,0.008313629,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,149.5708,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"11712",8.895,0,1,0.230389434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,160.5236,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"11713",17.75,0,1,0.0675028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.124,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11714",14.6,1,0,0.059355717,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,182.6976,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"11715",9.895,0,1,0.028720832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,116.7492,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11716",16.25,1,0,0.096069291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,125.0046,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"11717",20.5,1,0,0.119262481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.8596,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"11718",16,1,0,0.06084803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,225.7404,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11719",9.8,0,1,0.073174546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,119.8098,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"11720",7.68,1,0,0.070886876,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,193.9162,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11721",12.6,1,0,0.054238448,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83.8934,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"11722",12.6,1,0,0.132028116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96.0726,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"11723",5.44,1,0,0.025624044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,240.7538,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11724",5.94,0,1,0.029431935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.7556,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11725",15.2,1,0,0.083926694,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,257.133,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11726",7.97,0,1,0.039982468,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.6514,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11727",12.6,0,1,0.046660286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.957,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"11728",12.6,0,1,0.085419332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48.0692,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"11729",13,1,0,0.035163317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.2034,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"11730",20.75,0,1,0.083776121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,182.2318,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11731",12.6,1,0,0.04972193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,156.5288,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"11732",17.25,0,1,0.159195426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63.8194,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11733",6.425,1,0,0.093437228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,177.7712,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11734",7.485,1,0,0.069066197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,112.1228,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"11735",5.845,0,1,0.105018002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,212.8218,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11736",17.6,1,0,0.056521229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42.1454,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"11737",16,1,0,0.09969679,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,214.3902,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11738",8.935,1,0,0.040182749,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.9298,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11739",10.695,0,1,0.087134714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155.4972,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"11740",17.25,1,0,0.035035139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,94.912,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"11741",20.7,0,1,0.079457285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.3042,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11742",7.825,0,1,0.150626333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157.6288,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"11743",17.85,1,0,0.044644617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,126.202,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"11744",8.63,0,1,0.033095808,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,113.2518,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11745",9,1,0,0.032087477,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99.4016,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11746",14.15,0,1,0.024399944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,194.711,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11747",7.475,1,0,0.148397009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,242.4854,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"11748",8.85,1,0,0.053856727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,182.4292,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11749",9,1,0,0.07946888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.6644,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"11750",12.6,1,0,0.054938563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,219.5166,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"11751",12.6,1,0,0.007486838,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,186.7556,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"11752",17,0,1,0.139405824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,264.6884,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"11753",14.15,1,0,0.042266539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53.9982,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11754",10.5,0,1,0.093763866,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,213.3244,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11755",16.6,1,0,0.027691544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,179.2344,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"11756",18.5,1,0,0.052058877,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,119.7124,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11757",12.6,0,1,0.172959058,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,198.6768,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"11758",18.25,0,1,0.170828047,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,157.163,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11759",9,0,1,0.050500713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,149.8024,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11760",10.8,1,0,0.054238448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,243.4144,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"11761",7.155,0,1,0.168046416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8874,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"11762",15.6,1,0,0.081088593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0544,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11763",21.2,1,0,0.070617466,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,178.237,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"11764",16.6,1,0,0.050281492,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117.7124,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11765",5.035,0,1,0.133753866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.4036,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"11766",19.85,0,1,0.081455379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.5816,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11767",12.6,1,0,0.029461464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,181.166,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"11768",16,1,0,0.101847127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,225.7404,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"11769",19.35,1,0,0.026234991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,168.4474,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11770",18.25,1,0,0.01527601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,199.4084,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11771",15.6,0,1,0.105509616,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,172.8764,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11772",20,0,1,0.059901045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.8132,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11773",7.825,1,0,0.079752411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66.2826,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"11774",12.6,1,0,0.065489529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,193.3478,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"11775",8.775,1,0,0.110082155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.7428,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"11776",12.6,1,0,0.089535602,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143.8154,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"11777",19.7,0,1,0.160701642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,253.5014,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11778",15.7,0,1,0.037857561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,124.8046,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11779",10,1,0,0.166793159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,112.6544,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"11780",19.75,1,0,0.041364935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117.7466,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11781",6.305,0,1,0.123092484,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,92.9436,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11782",18.7,1,0,0.026297031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.202,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11783",14.5,1,0,0.107224173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,152.4682,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"11784",12.3,1,0,0.021894973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,192.4162,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"11785",13.15,1,0,0.036665173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179.1976,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11786",10.195,1,0,0.160185608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140.8154,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"11787",18.2,1,0,0.054238448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,139.918,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11788",20.5,1,0,0.036196486,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119.5756,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"11789",16.5,1,0,0.012637846,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37.2506,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11790",17.6,1,0,0.041616357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,163.8526,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11791",17.6,1,0,0.010080792,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,163.5552,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"11792",12.6,1,0,0.098844291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.306,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"11793",8.895,0,1,0.137644954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,161.2236,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11794",15.25,1,0,0.089799825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,216.4192,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11795",12.3,1,0,0.069459722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,107.1938,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11796",15.6,1,0,0.025200149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,175.2054,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11797",17.75,0,1,0.037964731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.0656,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11798",8.575,0,1,0.120256303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,196.2794,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"11799",5.26,0,1,0.024504201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.9068,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11800",12.6,0,1,0.034980994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170.7448,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"11801",12.35,0,1,0.186910605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6328,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11802",12.6,0,1,0.054238448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.5062,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"11803",8.6,1,0,0.090174377,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,113.4176,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11804",6.985,0,1,0.137340909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,182.8608,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11805",15.85,1,0,0.078554948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.7506,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11806",15,0,1,0.026835691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.9456,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11807",6.135,1,0,0.115683076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,159.2236,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11808",16.2,1,0,0.04440264,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.9454,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"11809",10.895,1,0,0.020984423,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,255.9672,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"11810",16,0,1,0.054238448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45.3718,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11811",20,0,1,0.059851197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.3132,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"11812",16.7,0,1,0.054628903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.5168,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"11813",10.395,0,1,0.091155163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.2008,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11814",12.65,1,0,0.047504439,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,111.4202,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11815",12.85,1,0,0.168421008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44.606,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11816",19.7,0,1,0.016271661,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,188.1556,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"11817",15.85,1,0,0.020470576,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44.5112,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"11818",19.7,1,0,0.026844186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,97.6726,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"11819",12,0,1,0.02039417,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100.1042,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"11820",12.6,0,1,0.181702355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173.4054,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"11821",15,1,0,0.119075479,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,229.7694,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"11822",17.6,0,1,0.039301403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.741,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11823",7.895,0,1,0.094714208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.5332,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"11824",15.5,0,1,0.025349355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.8934,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"11825",5.765,1,0,0.082476188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8164,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"11826",6.365,1,0,0.00737822,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61.3536,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"11827",12.6,1,0,0.041414828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,163.3526,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"11828",12.6,1,0,0.111681212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,113.486,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"11829",17,0,1,0.13973885,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,266.4884,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"11830",12.6,1,0,0.073309965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.9724,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"11831",14.1,1,0,0.088352351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,230.7668,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
